"count","genus","species","subspecies"
"1","Paeniglutamicibacter","kerguelensis",""
"1","Paenibacillus","prosopidis",""
"1","Sporosarcina","koreensis",""
"2","Iodobacter","fluviatilis",""
"1","Vibrio","neocaledonicus",""
"1","Roseomonas","fauriae",""
"2","Pasteurella","stomatis",""
"1","Achromobacter","aegrifaciens",""
"3","Chryseobacterium","joostei",""
"1","Starkeya","koreensis",""
"1","Vibrio","penaeicida",""
"1","Marinobacter","daepoensis",""
"1","Haemophilus","paraphrohaemolyticus",""
"13","Ochrobactrum","anthropi",""
"1","Dialister","micraerophilus",""
"1","Acidipropionibacterium","thoenii",""
"1","Pseudoxanthomonas","kalamensis",""
"1","Cytobacillus","horneckiae",""
"1","Kocuria","palustris",""
"1","Microbacterium","flavescens",""
"1","Brachyspira","murdochii",""
"1","Mycolicibacterium","porcinum",""
"1","Limosilactobacillus","panis",""
"1","Polaromonas","aquatica",""
"1","Atopobium","rimae",""
"2","Pseudomonas","mosselli",""
"1","Anaerovibrio","lipolyticus",""
"2","Streptococcus","acidominimus",""
"3","Listeria","valentina",""
"1","Flavobacterium","tiangeerense",""
"1","Allofustis","seminis",""
"3","Vibrio","fluvialis",""
"3","Neisseria","elongata","nitroreducens"
"1","Flavobacterium","commune",""
"1","Leptospira","","uncertain"
"1","Arthrobacter","psychrolactophilus",""
"63","Mycobacterium","bovis",""
"5","Abiotrophia","defectiva",""
"4","Providencia","alcalifaciens",""
"1","Pseudomonas","mucidolens",""
"1","Knoellia","subterranea",""
"1","Microbacterium","shaanxiense",""
"1","Enterococcus","haemoperoxidus",""
"2","Mycobacterium","branderi",""
"9","Sphingobacterium","spiritivorum",""
"1","Gordonia","effusa",""
"3","Bosea","vestrisii",""
"1","Microbacterium","oryzae",""
"1","Exiguobacterium","mexicanum",""
"1","Actinobacillus","equuli","equuli"
"1","Maribacter","orientalis",""
"1","Pseudomonas","neoaurantiaca",""
"2","Oerskovia","jenensis",""
"2","Winkia","neuii","anitrata"
"1","Secundilactobacillus","collinoides",""
"1","Nocardia","yamanashiensis",""
"2","Aeromonas","ichthiosmia",""
"1","Bacillus","safensis","safensis"
"1","Bordetella","petrii",""
"1","Pseudomonas","pohangensis",""
"1","Brevundimonas","kwangchunensis",""
"1","Paenibacillus","peoriae",""
"6","Corynebacterium","renale",""
"1","Tetrasphaera","duodecadis",""
"1","Paenibacillus","macquariensis","macquariensis"
"2","Pseudomonas","cichorii",""
"1","Brevibacterium","paucivorans",""
"1","Caldanaerobacter","subterraneus","pacificus"
"1","Enterobacter","muelleri",""
"1","Streptomyces","hiroshimensis",""
"101","Bacillus","subtilis","subtilis"
"1","Halobacillus","opalescens",""
"1","Nocardioides","kongjuensis",""
"3","Tenacibaculum","maritimum",""
"1","Pannonibacter","phragmitetus",""
"30","Corynebacterium","amycolatum",""
"2","Paenibacillus","thiaminolyticus",""
"1","Prauserella","halophila",""
"1","Pseudomonas","jinjuensis",""
"1","Aquirufa","beregesia",""
"1","Promicromonospora","vindobonensis",""
"4","Cytobacillus","firmus",""
"2","Microbacterium","phyllosphaerae",""
"9","Lactococcus","lactis","lactis"
"1","Gordonia","desulfuricans",""
"1","Paenibacillus","residui",""
"1","Psychrobacter","sanguinis",""
"14","Listeria","innocua",""
"1","Stenotrophomonas","rhizophila",""
"1","Staphylococcus","schweitzeri",""
"1","Vibrio","ichthyoenteri",""
"1","Jeotgalicoccus","aerolatus",""
"1","Pedobacter","duraquae",""
"1","Rhizobium","loessense",""
"1","Vibrio","aestuarianus","aestuarianus"
"1","Aneurinibacillus","danicus",""
"1","Paenibacillus","xylanilyticus",""
"1","Anaerotruncus","colihominis",""
"5","Novosphingobium","resinovorum",""
"94","Klebsiella","pneumoniae","pneumoniae"
"3","Bordetella","hinzii",""
"1","Mycobacterium","noviomagense",""
"1","Massilia","dura",""
"1","Corallococcus","exiguus",""
"1","Actinokineospora","auranticolor",""
"1","Brachyspira","alvinipulli",""
"1","Corynebacterium","lipophiloflavum",""
"1","Polynucleobacter","paneuropaeus",""
"1","Chryseobacterium","zeae",""
"2","Staphylococcus","capitis","capitis"
"3","Neisseria","zoodegmatis",""
"1","Liquorilactobacillus","ghanensis",""
"1","Microbacterium","indicum",""
"3","Mycolicibacterium","rutilum",""
"1","Janibacter","melonis",""
"1","Skermanella","xinjiangensis",""
"1","Pseudomonas","parafulva",""
"1","Flavobacterium","subsaxonicum",""
"3","Pseudomonas","graminis",""
"1","Natronorubrum","tibetense",""
"1","Bacillus","oleronius",""
"1","Sphingomonas","jaspsi",""
"1","Pseudomonas","lurida",""
"4","Citrobacter","werkmanii",""
"1","Azotobacter","vinelandii",""
"1","Haloferax","lucentense",""
"1","Gordonia","defluvii",""
"1","Vibrio","cidicii",""
"1","Pseudomonas","veronii","veronii"
"1","Paraburkholderia","ferrariae",""
"1","Craurococcus","roseus",""
"23","Corynebacterium","jeikeium",""
"1","Leptospira","ryugenii",""
"2","Mycolicibacterium","phlei",""
"1","Cetobacterium","somerae",""
"1","Nocardiopsis","metallicus",""
"1","Staphylococcus","devriesei",""
"1","Bacillus","wiedmannii",""
"1","Mitsuokella","multacida",""
"2","Lacticaseibacillus","manihotivorans",""
"16","Yersinia","pseudotuberculosis",""
"1","Brevibacterium","sanguinis",""
"1","Bifidobacterium","thermophilum",""
"1","Sphingomonas","abaci",""
"1","Brevibacillus","centrosporus",""
"17","Streptococcus","anginosus",""
"1","Pseudogracilibacillus","auburnensis",""
"1","Algoriphagus","terrigena",""
"1","Brevibacterium","breve",""
"1","Halomonas","hydrothermalis",""
"1","Actinocatenispora","thailandica",""
"1","Fictibacillus","macauensis",""
"2","Lactococcus","piscium",""
"3","Chitinophaga","sancti",""
"1","Streptomonospora","salina",""
"1","Lactosphaera","pasteurii",""
"1","Arcanobacterium","hippocoleae",""
"1","Planomicrobium","koreense",""
"1","Bacillus","siamensis",""
"1","Bartonella","doshiae",""
"4","Pasteurella","dagmatis",""
"1","Paenibacillus","phoenicis",""
"2","Aquaspirillum","serpens",""
"9","Staphylococcus","caprae",""
"1","Liquorilactobacillus","capillatus",""
"1","Chryseobacterium","humi",""
"1","Pseudomonas","psychrophila",""
"1","Arcobacter","suis",""
"2","Rhodococcus","pyridinivorans",""
"5","Clostridium","tertium",""
"1","Leptospira","jelokensis",""
"1","Leptospira","interrogans","pyrogenes"
"1","Ramlibacter","tataouinensis",""
"2","Aeromonas","allosaccharophila",""
"1","Acidovorax","anthurii",""
"1","Alkalihalobacillus","krulwichiae",""
"1","Paucisalibacillus","globulus",""
"1","Polaromonas","hydrogenivorans",""
"1","Pseudomonas","azotifigens",""
"1","Variovorax","gossypii",""
"1","Corynebacterium","trachiae",""
"1","Paenibacillus","hodogayensis",""
"1","Rheinheimera","baltica",""
"1","Salinivibrio","proteolyticus",""
"1","Olsenella","uli",""
"1","Vibrio","aquimaris",""
"4","Dietzia","maris",""
"2","Psychrobacter","pasteurii",""
"3","Glaesserella","parasuis",""
"1","Actinomadura","mexicana",""
"1","Halomonas","campisalis",""
"1","Phenylobacterium","immobile",""
"1","Algoriphagus","mannitolivorans",""
"1","Pseudochrobactrum","asaccharolyticum",""
"1","Virgibacillus","qinghaiensis",""
"1","Gelria","glutamica",""
"1","Arthrobacter","gandavensis",""
"1","Schaalia","suimastitidis",""
"1","Planococcus","maitriensis",""
"1","Buttiauxella","warmboldiae",""
"1","Ligilactobacillus","murinus",""
"1","Kocuria","himachalensis",""
"1","Sphingomonas","kaistensis",""
"1","Propionibacterium","freudenreichii","shermanii"
"2","Streptococcus","sobrinus",""
"2","Komagataeibacter","intermedius",""
"1","Pectobacterium","wasabiae",""
"1","Gordonia","polyisoprenivorans",""
"2","Streptococcus","cristatus",""
"1","Curtobacterium","pusillum",""
"1","Pseudomonas","syringae",""
"1","Paenibacillus","ginsengarvi",""
"1","Paracandidimonas","soli",""
"1","Alcanivorax","borkumensis",""
"1","Leucobacter","aerolatus",""
"3","Bacillus","pseudogordonae",""
"1","Dolosigranulum","pigrum",""
"8","Campylobacter","fetus","venerealis"
"1","Chelonobacter","oris",""
"1","Palleronia","rufa",""
"1","Megasphaera","micronuciformis",""
"3","Gemella","sanguinis",""
"1","Legionella","oakridgensis",""
"1","Bifidobacterium","choerinum",""
"1","Thorsellia","kandunguensis",""
"1","Corynebacterium","afermentans",""
"2","Cellulomonas","uda",""
"1","Salimicrobium","luteum",""
"2","Mycobacterium","septicum",""
"1","Pediococcus","inopinatus",""
"1","Helcococcus","kunzii",""
"1","Hydrogenophaga","palleronii",""
"1","Vibrio","hollisae",""
"1","Streptomyces","viridosporus",""
"2","Prevotella","melaninogenica",""
"1","Flavobacterium","micromati",""
"1","Pseudomonas","avellanae",""
"2","Klebsiella","quasivariicola",""
"1","Nocardia","cummidelens",""
"1","Algoriphagus","alkaliphilus",""
"1","Streptococcus","minor",""
"1","Pectobacterium","cacticida",""
"1","Mycolicibacterium","aubagnense",""
"1","Enterococcus","termitis",""
"1","Macrococcus","canis",""
"1","Bacillus","aquimaris",""
"6","Helicobacter","pylori",""
"1","Flavobacterium","chungangense",""
"1","Bordetella","pseudohinzii",""
"1","Pseudopedobacter","saltans",""
"1","Pigmentiphaga","humi",""
"1","Zobellia","laminariae",""
"1","Halobacterium","salinarum",""
"1","Loigolactobacillus","coryniformis","torquens"
"1","Bifidobacterium","longum","suis"
"1","Olsenella","profusa",""
"1","Serratia","myotis",""
"1","Haliea","salexigens",""
"1","Leptospira","saintgironsiae",""
"1","Streptomyces","albofaciens",""
"5","Weissella","confusa",""
"1","Muricauda","flavescens",""
"1","Paenibacillus","borealis",""
"1","Pseudoalteromonas","denitrificans",""
"2","Halomonas","pacifica",""
"2","Elizabethkingia","miricola",""
"3","Streptococcus","canis",""
"1","Flavobacterium","omnivorum",""
"6","Lentilactobacillus","hilgardii",""
"1","Jeotgalicoccus","schoeneichii",""
"4","Arcanobacterium","bernardiae",""
"3","Cobetia","marina",""
"2","Deinococcus","wulumuqiensis",""
"1","Pantoea","cypripedii",""
"1","Corynebacterium","durum",""
"1","Haloferax","alexandrinus",""
"2","Arcobacter","cryaerophilus",""
"2","Phaeobacter","inhibens",""
"2","Kytococcus","schroeteri",""
"1","Paucilactobacillus","vaccinostercus",""
"1","Komagataeibacter","swingsii",""
"3","Corynebacterium","accolens",""
"8","Mycobacterium","avium","paratuberculosis"
"1","Mycolicibacterium","setense",""
"1","Leifsonia","naganoensis",""
"1","Nosocomiicoccus","ampullae",""
"1","Flavobacterium","xinjiangense",""
"5","Raoultella","planticola",""
"2","Acinetobacter","variabilis",""
"1","Alkalibacterium","olivapovliticus",""
"1","Corynebacterium","camporealensis",""
"1","Mycobacteroides","abscessus","abscessus"
"1","Roseomonas","aquatica",""
"1","Paenibacillus","azoreducens",""
"1","Leptotrichia","wadeii",""
"1","Flavobacterium","saccharophilum",""
"1","Sphingobium","chungbukense",""
"1","Enterococcus","canis",""
"1","Thiobacillus","thioparus",""
"1","Filobacillus","milosensis",""
"1","Lapidilactobacillus","concavus",""
"1","Exiguobacterium","undae",""
"1","Salipaludibacillus","agaradhaerens",""
"4","Rhodococcus","rhodnii",""
"1","Leptospira","mtsangambouensis",""
"2","Kineosporia","rhamnosa",""
"1","Terrabacter","aerolatus",""
"1","Aeromonas","hydrophila","anaerogenes"
"1","Jeotgalicoccus","psychrophilus",""
"1","Chryseobacterium","ureilyticum",""
"1","Lysinibacillus","contaminans",""
"1","Glutamicibacter","ardleyensis",""
"2","Bacteroides","ovatus",""
"5","Aerococcus","viridans",""
"1","Mycobacteroides","immunogenum",""
"1","Mycolicibacterium","diernhoferi",""
"1","Alteromonas","mediterranea",""
"1","Herbaspirillum","chlorophenolicum",""
"1","Starkeya","novella",""
"1","Corynebacterium","kroppenstedtii",""
"1","Asticcacaulis","taihuensis",""
"6","Rhodococcus","ruber",""
"1","Bdellovibrio","bacteriovorus",""
"2","Limosilactobacillus","oris",""
"1","Shewanella","halifaxensis",""
"120","Streptococcus","pneumoniae",""
"1","Mycobacterium","intermedium",""
"1","Cupriavidus","basilensis",""
"1","Thalassobacter","stenotrophicus",""
"1","Rhodobacter","azotoformans",""
"15","Dermabacter","hominis",""
"2","Lactobacillus","murinus",""
"1","Halobacillus","litoralis",""
"1","Pseudomonas","asplenii",""
"1","Polynucleobacter","asymbioticus",""
"1","Virgibacillus","koreensis",""
"1","Lactobacillus","taiwanensis",""
"1","Brevundimonas","mediterranea",""
"1","Balneola","alkaliphila",""
"1","Bacillus","nealsonii",""
"1","Corynebacterium","ciconiae",""
"20","Moraxella","nonliquefaciens",""
"1","Solobacterium","moorei",""
"1","Avibacterium","gallinarum",""
"1","Legionella","taurinensis",""
"8","Klebsiella","pneumoniae","rhinoscleromatis"
"1","Giesbergeria","anulus",""
"1","Microbacterium","halotolerans",""
"1","Nesterenkonia","jeotgali",""
"1","Pectobacterium","carotovorum",""
"1","Companilactobacillus","nodensis",""
"1","Psychrobacillus","psychrotolerans",""
"2","Aliivibrio","logei",""
"1","Bartonella","japonica",""
"2","Bacillus","amyloliquefaciens",""
"19","Hafnia","alvei",""
"1","Enterococcus","dispar",""
"1","Isoptericola","variabilis",""
"5","Nocardia","pseudobrasiliensis",""
"1","Cloacibacterium","normanense",""
"1","Flavobacterium","fryxellicola",""
"1","Halomonas","eurihalina",""
"1","Brachybacterium","rhamnosum",""
"4","Acinetobacter","indicus",""
"1","Niabella","drilacis",""
"1","Sphingomonas","phyllosphaerae",""
"2","Streptococcus","hyointestinalis",""
"5","Klebsiella","quasipneumoniae","quasipneumoniae"
"3","Exiguobacterium","aurantiacum",""
"1","Agromyces","cerinus","cerinus"
"1","Paenibacillus","apiarius",""
"9","Klebsiella","aerogenes",""
"1","Erwinia","pyrifoliae",""
"1","Winogradskyella","lutea",""
"8","Lactobacillus","paracasei","paracasei"
"3","Methylobacterium","organophilum",""
"1","Shewanella","abyssi",""
"1","Novosphingobium","roseae",""
"1","Neobacillus","cucumis",""
"2","Cellulomonas","hominis",""
"4","Clostridium","tetani",""
"4","Yokenella","regensburgei",""
"1","Aromatoleum","evansii",""
"1","Pseudomonas","rhizosphaerae",""
"1","Pseudomonas","grimontii",""
"2","Escherichia","hermannii",""
"1","Fluoribacter","gormanii",""
"1","Caballeronia","arationis",""
"3","Oenococcus","oeni",""
"1","Fabibacter","halotolerans",""
"1","Pseudonocardia","tetrahydrofuranoxydans",""
"11","Exiguobacterium","acetylicum",""
"13","Lactobacillus","helveticus",""
"1","Branhamella","cuniculi",""
"1","Pleionea","mediterranea",""
"1","Herminiimonas","arsenicoxydans",""
"1","Neobacillus","novalis",""
"1","Sporosarcina","luteola",""
"1","Aureimonas","ureilytica",""
"6","Kingella","denitrificans",""
"1","Nonomuraea","rubra",""
"2","Helicobacter","felis",""
"1","Serratia","grimesii",""
"1","Flavobacterium","weaverense",""
"1","Pseudomonas","vancouverensis",""
"1","Ochrobactrum","pseudogrignonense",""
"1","Albibacterium","bauzanense",""
"1","Sphingomonas","desiccabilis",""
"1","Pseudoalteromonas","haloplanktis",""
"1","Buttiauxella","gaviniae",""
"1","Falsochrobactrum","ovis",""
"1","Micromonospora","auratinigra",""
"1","Mycolicibacterium","madagascariense",""
"1","Actinomadura","verrucosospora",""
"1","Mycobacterium","seoulense",""
"1","Vibrio","rumoiensis",""
"5","Bartonella","queenslandensis",""
"1","Paraburkholderia","graminis",""
"1","Paracoccus","aminovorans",""
"1","Chryseobacterium","hispalense",""
"1","Bizionia","myxarmorum",""
"1","Rhizobium","grahamii",""
"1","Halomonas","muralis",""
"1","Moryella","indoligenes",""
"1","Rhodococcus","baikonurensis",""
"1","Leptospira","haakeii",""
"2","Alkalihalobacillus","halodurans",""
"1","Curtobacterium","herbarum",""
"1","Paenibacillus","gansuensis",""
"1","Sphingobium","vulgare",""
"1","Mycobacterium","montefiorense",""
"1","Veillonella","ratti",""
"1","Cupriavidus","numazuensis",""
"1","Lysobacter","daejeonensis",""
"1","Lacticaseibacillus","sharpeae",""
"1","Helicobacter","typhlonius",""
"1","Vibrio","ordalii",""
"1","Pedobacter","africanus",""
"1","Olivibacter","domesticus",""
"1","Clostridium","haemolyticum",""
"1","Cronobacter","muytjensii",""
"1","Mycolicibacterium","fluoranthenivorans",""
"1","Morococcus","cerebrosus",""
"1","Paenibacillus","uliginis",""
"2","Delftia","tsuruhatensis",""
"1","Bartonella","taylorii",""
"1","Kaistia","hirudinis",""
"1","Luteococcus","sanguinis",""
"1","Streptomyces","stelliscabiei",""
"1","Bacillus","halmapalus",""
"1","Novosphingobium","subterraneum",""
"2","Vibrio","campbellii",""
"1","Planococcus","citreus",""
"1","Prevotella","brevis",""
"2","Kineosporia","succinea",""
"1","Paenibacillus","rhizoplanae",""
"1","Aeromonas","taiwanensis",""
"1","Halorubrum","vacuolatum",""
"17","Vibrio","cholerae",""
"1","Bartonella","grahamii",""
"2","Ensifer","numidicus",""
"1","Hoyosella","altamirensis",""
"1","Mycolicibacterium","doricum",""
"1","Vibrio","proteolyticus",""
"1","Rothia","amarae",""
"1","Arthrobacter","flavus",""
"1","Arcobacter","trophiarum",""
"1","Nocardioides","simplex",""
"3","Paraburkholderia","unamae",""
"1","Comamonas","nitrativorans",""
"1","Acinetobacter","seifertii",""
"1","Pseudaeromonas","sharmana",""
"1","Geobacillus","subterraneus","aromaticivorans"
"1","Ligilactobacillus","araffinosus",""
"2","Nocardia","veterana",""
"1","Paraburkholderia","tropica",""
"1","Actinobacillus","delphinicola",""
"1","Legionella","adelaidensis",""
"1","Neobacillus","niacini",""
"2","Afipia","felis",""
"1","Marixanthomonas","ophiurae",""
"1","Roseomonas","cervicalis",""
"1","'Candidatus","Flaviluna",""
"1","Polaribacter","dokdonensis",""
"4","Streptococcus","dysgalactiae","dysgalactiae"
"1","Corynebacterium","silvaticum",""
"2","Enterococcus","canintestini",""
"1","Ancylobacter","rudongensis",""
"1","Mycobacterium","riyadhense",""
"1","Dietzia","cinnamea",""
"1","Herbiconiux","ginsengi",""
"1","Oenococcus","kitaharae",""
"1","Streptosporangium","amethystogenes","fukuiense"
"1","Enterobacter","hormaechei","steigerwaltii"
"1","Yoonia","rosea",""
"1","Sanguibacter","inulinus",""
"1","Clostridium","hylemonae",""
"1","Glycomyces","sambucus",""
"1","Companilactobacillus","tucceti",""
"7","Serratia","rubidaea",""
"1","Pseudomonas","cissicola",""
"1","Sphingomonas","mali",""
"3","Rhodococcus","corynebacteroides",""
"1","Rhizobium","lusitanum",""
"1","Legionella","wadsworthii",""
"1","Thalassotalea","ganghwensis",""
"1","Glaciimonas","singularis",""
"1","Rivibacter","subsaxonicus",""
"9","Providencia","rettgeri",""
"1","Slackia","exigua",""
"1","Mesomycoplasma","lagogenitalium",""
"1","Yersinia","nurmii",""
"2","Staphylococcus","pseudintermedius",""
"1","Pseudomonas","taetrolens",""
"1","Pseudoxanthomonas","dokdonensis",""
"3","Moraxella","atlantae",""
"1","Globicatella","sanguinis",""
"1","Alysiella","crassa",""
"1","Novispirillum","itersonii","nipponicum"
"1","Streptomyces","orinoci",""
"1","Nocardioides","aromaticivorans",""
"2","Amylolactobacillus","amylophilus",""
"2","Pseudomonas","flavescens",""
"1","Leifsonia","rubra",""
"2","Xenorhabdus","poinarii",""
"1","Microbacterium","terrae",""
"1","Flavobacterium","aquatile",""
"1","Corynebacterium","flavescens",""
"2","Acholeplasma","laidlawii",""
"1","Leuconostoc","gelidum","gelidum"
"1","Novosphingobium","capsulatum",""
"1","Listeria","costaricensis",""
"1","Virgibacillus","necropolis",""
"6","Gordonia","rubropertincta",""
"1","Nocardiopsis","trehalosi",""
"1","Paracoccus","koreensis",""
"1","Samsonia","erythrinae",""
"1","Aminobacter","lissarensis",""
"1","Brachybacterium","sacelli",""
"1","Campylobacter","curvus",""
"17","Legionella","pneumophila","pneumophila"
"18","Corynebacterium","ulcerans",""
"1","Rubrobacter","xylanophilus",""
"1","Propioniferax","innocua",""
"1","Sphingobium","aromaticiconvertans",""
"6","Listeria","ivanovii","ivanovii"
"1","Oxalicibacterium","flavum",""
"1","Acinetobacter","tandoii",""
"11","Haemophilus","ducreyi",""
"2","Suttonella","indologenes",""
"1","Microlunatus","spumicola",""
"1","Xenorhabdus","pwaniensis",""
"1","Cupriavidus","agavae",""
"1","Fusobacterium","nucleatum","nucleatum"
"1","Algoriphagus","ornithinivorans",""
"2","Halomonas","cupida",""
"1","Corynebacterium","belfantii",""
"1","Pseudoalteromonas","elyakovii",""
"1","Deinococcus","frigens",""
"1","Chryseobacterium","antarcticum",""
"2","Mycolicibacterium","austroafricanum",""
"1","Paracraurococcus","ruber",""
"2","Escherichia","fergusonii",""
"1","Bordetella","muralis",""
"1","Limimaricola","hongkongensis",""
"1","Anaerostipes","caccae",""
"1","Psychrobacter","salsus",""
"1","Epibacterium","mobile",""
"1","Flavobacterium","tructae",""
"1","Corynebacterium","singulare",""
"1","Staphylococcus","piscifermentans",""
"1","Pseudocitrobacter","faecalis",""
"1","Psychrobacter","nivimaris",""
"3","Shimwellia","blattae",""
"1","Lactobacillus","selangorensis",""
"1","Mycolicibacterium","psychrotolerans",""
"1","Chryseobacterium","palustre",""
"1","Actinomyces","slackii",""
"1","Vibrio","navarrensis",""
"1","Chryseobacterium","scophthalmum",""
"29","Pseudomonas","stutzeri",""
"1","Pseudonocardia","sulfidoxydans",""
"1","Dyadobacter","psychrophilus",""
"4","Streptococcus","infantarius","infantarius"
"1","Microbacterium","profundi",""
"1","Rhizobium","etli",""
"3","Streptococcus","equinus",""
"1","Nocardia","flavorosea",""
"1","Mycobacterium","cookii",""
"3","Citrobacter","murliniae",""
"1","Xenorhabdus","ehlersii",""
"1","Corynebacterium","aquilae",""
"1","Paracoccus","kocurii",""
"1","Microbacterium","dextranolyticum",""
"1","Polynucleobacter","rarus",""
"1","Halobacillus","campisalis",""
"1","Aeromonas","hydrophila","ranae"
"1","Moritella","japonica",""
"2","Gordonia","phosphorivorans",""
"1","Pseudomonas","delhiensis",""
"8","Morganella","morganii","morganii"
"1","Peptoniphilus","ivorii",""
"1","Actinomadura","alba",""
"1","Arcticibacter","svalbardensis",""
"1","Mycolicibacterium","holsaticum",""
"1","Paracoccus","solventivorans",""
"1","Chryseobacterium","daecheongense",""
"1","Marinobacter","gudaonensis",""
"1","Mycolicibacterium","pallens",""
"1","Gluconacetobacter","diazotrophicus",""
"1","Bulleidia","extructa",""
"1","Arenimonas","composti",""
"1","Leptospira","semungkisensis",""
"1","Haematobacter","massiliensis",""
"1","Paenibacillus","chitinolyticus",""
"20","Acinetobacter","haemolyticus",""
"1","Allisonella","histaminiformans",""
"1","Parendozoicomonas","haliclonae",""
"1","Inquilinus","limosus",""
"1","Aeromonas","eucrenophila",""
"21","Haemophilus","parainfluenzae",""
"1","Glutamicibacter","arilaitensis",""
"1","Brackiella","oedipodis",""
"1","Lentzea","kentuckyensis",""
"1","Nocardia","altamirensis",""
"1","Lactobacillus","kefiranofaciens","kefiranofaciens"
"1","Stackebrandtia","soli",""
"1","Yersinia","enterocolitica","palearctcica"
"1","Microbacterium","amylolyticum",""
"1","Trueperella","bialowiezense",""
"1","Arcobacter","halophilus",""
"1","Bartonella","capreoli",""
"2","Lactobacillus","paracaseï",""
"1","Aeromonas","australiensis",""
"1","Mitsuokella","jalaludinii",""
"2","Bergeyella","zoohelcum",""
"2","Halomonas","venusta",""
"1","Helicobacter","ganmani",""
"1","Algoriphagus","aquimarinus",""
"1","Propionimicrobium","lymphophilum",""
"1","Pseudomonas","citronellolis",""
"6","Acetobacter","pasteurianus",""
"2","Achromobacter","mucicolens",""
"1","Burkholderia","oklahomensis",""
"1","Listeria","fleischmannii","fleischmannii"
"1","Nocardia","italica",""
"1","Paracoccus","yeei",""
"1","Flavobacterium","salmonis",""
"2","Sporolactobacillus","laevolacticus",""
"1","Chryseobacterium","jejuense",""
"1","Shewanella","pacifica",""
"1","Methylorhabdus","multivorans",""
"2","Porphyrobacter","cryptus",""
"5","Nocardia","nova",""
"1","Roseibium","denhamense",""
"3","Dolosicoccus","paucivorans",""
"1","Nocardia","ignorata",""
"1","Brachybacterium","tyrofermentans",""
"1","Pedobacter","insulae",""
"176","Salmonella","enterica","enterica"
"2","Pasteurella","aerogenes",""
"2","Acinetobacter","dispersus",""
"2","Brevibacterium","genomospecies",""
"1","Lysinibacillus","massiliensis",""
"1","Streptomyces","europaeiscabiei",""
"2","Microbacterium","laevaniformans",""
"1","Chitinophaga","pinensis",""
"1","Dietzia","kunjamensis","kunjamensis"
"1","Halomonas","ventosae",""
"1","Nocardiopsis","kunsanensis",""
"1","Hafnia","paralvei",""
"15","Leuconostoc","mesenteroides","mesenteroides"
"3","Afipia","broomeae",""
"8","Psychrobacter","phenylpyruvicus",""
"4","Gordonia","bronchialis",""
"1","Photorhabdus","asymbiotica",""
"1","Xanthobacter","flavus",""
"1","Alteromonas","stellipolaris",""
"1","Halomonas","halodenitrificans",""
"1","Fructobacillus","pseudoficulneus",""
"1","Ensifer","meliloti",""
"1","Roseivivax","halodurans",""
"1","Dokdonia","eikasta",""
"1","Pseudomonas","reidholzensis",""
"1","Paucilactobacillus","hokkaidonensis",""
"2","Dermacoccus","nishinomiyaensis",""
"1","Verticiella","sediminum",""
"1","Streptomyces","reticuliscabiei",""
"1","Riemerella","anatipestifer",""
"7","Aggregatibacter","segnis",""
"1","Methylobacterium","aquaticum",""
"1","Mycolicibacterium","chubuense",""
"1","Streptococcus","marimammalium",""
"1","Paenibacillus","solanacearum",""
"5","Rhodococcus","opacus",""
"6","Pediococcus","acidilactici",""
"3","Carnobacterium","divergens",""
"1","Necropsobacter","rosorum",""
"1","Moritella","viscosa",""
"1","Weissella","thailandensis",""
"1","Actinoplanes","couchii",""
"1","Salinicoccus","roseus",""
"1","Bacillus","idriensis",""
"1","Flavobacterium","cutihirudinis",""
"2","Streptomyces","hygroscopicus","hygroscopicus"
"1","Peptostreptococcus","massiliae",""
"1","Sphingomonas","changbaiensis",""
"1","Chryseobacterium","arthrosphaerae",""
"1","Salinispora","arenicola",""
"1","Chryseobacterium","balustinum",""
"1","Massilia","niabensis",""
"1","Tatlockia","micdadei",""
"1","Brevibacillus","choshinensis",""
"1","Cellulophaga","fucicola",""
"2","Pseudopropionibacterium","propionicum",""
"1","Acidovorax","avenae","cattleyae"
"1","Aquaspirillum","putridiconchylium",""
"1","Chryseobacterium","hispanicum",""
"1","Thalassomonas","viridans",""
"2","Parvimonas","micra",""
"1","Aquiflexum","balticum",""
"1","Thiomonas","arsenitoxydans",""
"8","Delftia","acidovorans",""
"1","Psychrobacter","urativorans",""
"2","Pandoraea","sputorum",""
"1","Terrimonas","lutea",""
"1","Novosphingobium","rhizosphaerae",""
"3","Sporosarcina","pasteurii",""
"1","Jeotgalibacillus","campisalis",""
"1","Arcobacter","mytili",""
"1","Mycoplasma","capricolum","capricolum"
"1","Halococcus","dombrowskii",""
"22","Bacillus","acidovorans",""
"1","Maribacter","arcticus",""
"1","Arthrobacter","agilis",""
"1","Legionella","lansingensis",""
"1","Campylobacter","cuniculorum",""
"1","Paenibacillus","pectinilyticus",""
"1","Sphingomonas","aerolata",""
"1","Gordonia","paraffinivorans",""
"3","Trabulsiella","guamensis",""
"1","Clostridium","sardiniense",""
"1","Pseudochrobactrum","kiredjianae",""
"1","Belliella","baltica",""
"6","Yersinia","intermedia",""
"1","Cyclobacterium","amurskyense",""
"2","Leclercia","adecarboxylata",""
"4","Psychrobacter","piechaudii",""
"1","Pseudomonas","koreensis",""
"1","Chryseobacterium","flavum",""
"1","Polynucleobacter","sinensis",""
"1","Caballeronia","ptereochthonis",""
"1","Lactococcus","raffinolactis",""
"1","Paenibacillus","nebraskensis",""
"2","Campylobacter","sputorum","paraureolyticus"
"1","Eionea","nigra",""
